roll|name|faction_id|faction_name|legend|type|description|id|,,,,,,,,,,,,
23|TEMPORAL SURGE|TS|Thousand Sons|With a wrench of mind," body and soul the psyker tears ropey strands of temporal energy through the veil from beyond and hurls them out to wind about his allies. Those so blessed are sped into battle all the faster as their garland of stolen time burns swiftly away.|Psychic Powers|<b>Blessing:</b> <i>Temporal Surge</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 7. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one friendly <span class=""tooltip00440"" data-tooltip-content=""#tooltip_content00440"" data-tooltip-anchor=""#tooltip_content00440""><span class=""kwb"">THOUSAND</span> <span class=""kwb"">SONS</span> <span class=""kwb"">INFANTRY</span></span>"," <span class=""tooltip01926"" data-tooltip-content=""#tooltip_content01926"" data-tooltip-anchor=""#tooltip_content01926""><span class=""kwb"">THOUSAND</span> <span class=""kwb"">SONS</span> <span class=""kwb"">CAVALRY</span></span>"," or <span class=""tooltip02032"" data-tooltip-content=""#tooltip_content02032"" data-tooltip-anchor=""#tooltip_content02032""><span class=""kwb"">THOUSAND</span> <span class=""kwb"">SONS</span> <span class=""kwb"">BEASTS</span></span> unit within 6"" of this <span class=""kwb"">PSYKER</span>. That unit can make a <a href=""/wh40k9ed/the-rules/core-rules/#Normal-Move"">Normal Move</a>.|000005891007|",,,,,,,,
"31|EMPYRIC GUIDANCE|TS|Thousand Sons|The psyker conjures a whirling flock of daemonic imps that bear his comrades’ shells and energy blasts across the battlefield on flickering wings of unholy flame.|Psychic Powers|<b>Blessing:</b> <i>Empyric Guidance</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 4. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one friendly <span class=""kwb"">THOUSAND</span> <span class=""kwb"">SONS</span> unit within 12"" of this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>"," add 6"" to the Range characteristic of <a href=""/wh40k9ed/the-rules/core-rules/#RAPID-FIRE"">Rapid Fire</a> and <a href=""/wh40k9ed/the-rules/core-rules/#HEAVY"">Heavy weapons</a> models in that unit are equipped with.|000005891008|",,,,,,,,,,
32|PSYCHIC STALK|TS|Thousand Sons|Astrally projecting a portion of his soul into the warp, the psyker circles the flickering witchfires of his victims’ souls. Should their mental defences drop for even a moment," he strikes with predatory swiftness.|Psychic Powers|<b>Witchfire:</b> <i>Psychic Stalk</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 5. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy unit that is not a <span class=""kwb"">VEHICLE</span>"," <span class=""kwb"">MONSTER</span> or <span class=""kwb"">CHARACTER</span> within 18"" of and visible to this <span class=""kwb"">PSYKER</span>. Roll 2D6: if the result is greater than the unmodified Leadership characteristic of that unit", one model in that unit selected by your opponent is slain.|000005891009|,,,,,,,
33|DESECRATION OF WORLDS|TS|Thousand Sons|The worlds of the galaxy shall tremble and shatter beneath the dolorous tread of the Heretic Astartes, starting with this one! The psyker pours their rage and contempt into the bedrock of the battlefield," tainting it with their warpcraft even as they shatter it apart.|Psychic Powers|<b>Malediction:</b> <i>Desecration of Worlds</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 7. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy unit within 24"" of and visible to this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>"," each time that unit makes a <a href=""/wh40k9ed/the-rules/core-rules/#Normal-Move"">Normal Move</a>"," <a href=""/wh40k9ed/the-rules/core-rules/#Advance"">Advances</a>"," <a href=""/wh40k9ed/the-rules/core-rules/#Fall-Back"">Falls Back</a> or makes a <a href=""/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit"">charge move</a>", roll one D6 for each model in that unit. For each result of 6," that unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a>.|000005891010|",,,,
1|PREMORPHIC RESONANCE|SM|Space Marines|The psyker peers into the timeless eddies of the warp, seeing future echoes of whatever sinuous," scuttling or bounding movements the enemy will make before imprinting this foreknowledge into the minds of his brothers to guide their aim.|Xenopurge Discipline|<b>Blessing</b>: <i>Premorphic Resonance</i> has a warp charge value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one friendly <span class=""kwb"">DEATHWATCH</span> unit within 18"" of this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>:<br><ul><li>Any <a href=""/wh40k9ed/the-rules/core-rules/#Overwatch"">Overwatch</a> attacks made by that unit score hits on rolls of 5+.</li><li>If that unit starts the <a href=""/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE"">Fight phase</a> within <a href=""/wh40k9ed/the-rules/core-rules/#Engagement-Range"">Engagement Range</a> of any enemy models", it can fight first that phase.</li><li>Each time a melee attack is made by a model in that unit," add 1 to that attacks <a href=""/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll"">hit roll</a>.</li></ul>|000004851002|",,,,,,,
2|FORTIFIED WITH CONTEMPT|SM|Space Marines|Fanning the fires of the Deathwatchs hatred into an inferno of contempt, the psyker instils a feeling of such vehement disgust in his brothers that they shrug off the direst of injuries in their determination to exact their vigil’s vow.|Xenopurge Discipline|<b>Blessing</b>: <i>Fortified With Contempt</i> has a warp charge value of 6. If manifested," select one friendly <span class=""tooltip00395"" data-tooltip-content=""#tooltip_content00395"" data-tooltip-anchor=""#tooltip_content00395""><span class=""kwb"">DEATHWATCH</span> <span class=""kwb"">INFANTRY</span></span> or <span class=""tooltip00396"" data-tooltip-content=""#tooltip_content00396"" data-tooltip-anchor=""#tooltip_content00396""><span class=""kwb"">DEATHWATCH</span> <span class=""kwb"">BIKER</span></span> unit within 18"" of this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>", each time a model in that unit would lose a wound, roll one D6: on a 5+, that wound is not lost.|000004851003|,,,,,,,
3|NEURAL VOID|SM|Space Marines|The psyker assails the target with a voidblack darkness upon their minds, woven from psychomantic shadow. Mental cohesion and coordination begin to break down, orders become garbled and impetus blunted.|Xenopurge Discipline|<b>Malediction</b>: <i>Neural Void</i> has a warp charge value of 7. If manifested," select one enemy unit within 18"" of this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>:<br><ul><li>Subtract 1 from the Attacks characteristic of models in that unit.</li><li>Each time a charge is declared for that unit", only the closest unit from your army can be selected as the target of that charge.</li></ul>|000004851004|,,,,,,,,
4|PSYCHIC CLEANSE|SM|Space Marines|Before the empyric might of the psyker, teeming throngs of lesser minds are swept aside in a purgation that purifies the unclean.|Xenopurge Discipline|<b>Witchfire</b>: <i>Psychic Cleanse</i> has a warp charge value of 6. If manifested," roll one D6 for each enemy model within 9"" of this <span class=""kwb"">PSYKER</span>: on a 6"," that model’s unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a>.|000004851005|",,,,,,,,,
5|MANTLE OF SHADOW|SM|Space Marines|The psyker draws a shadow over his allies, shrouding their presence from enemy senses and assuring the completion of priority missions without detection.|Xenopurge Discipline|<b>Blessing</b>: <i>Mantle of Shadow</i> has a warp charge value of 6. If manifested," select one friendly <span class=""tooltip00395"" data-tooltip-content=""#tooltip_content00395"" data-tooltip-anchor=""#tooltip_content00395""><span class=""kwb"">DEATHWATCH</span> <span class=""kwb"">INFANTRY</span></span> unit within 12"" of this Psyker. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>", if that unit does not shoot or declare a charge," enemy models cannot target that unit with ranged attacks unless they are within 12"" of it or it is the closest eligible unit.|000004851006|",,,,,,,,
6|SEVERANCE|SM|Space Marines|The psyker has trained his powerful mind to single out entities from which his foes gain their strength, snipping their influence with his razored thoughts. In an instant, commanding screeches fade to whimpers, inspiring presences falter and communications vomit babbling nonsense.|Xenopurge Discipline|<b>Malediction</b>: <i>Severance</i> has a warp charge value of 7. If manifested," select one enemy <a href=""/wh40k9ed/the-rules/core-rules/#Characters""><span class=""kwb"">CHARACTER</span></a> unit within 18"" of this <span class=""kwb"">PSYKER</span>.<br><ul><li>That unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a>.</li><li>Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>"," reduce the range of that units <a href=""/wh40k9ed/the-rules/core-rules/#Aura-Abilities"">aura abilities</a> by 3"" (if the result of the <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">Psychic test</a> was greater than that Character unit’s Leadership characteristic", then until the start of your next Psychic phase, enemy units cannot benefit from that unit’s aura abilities).</li></ul>|000004851007|,,,,,
1|ROAR OF MORK|ORK|Orks|The Wurrboy opens his gob impossibly wide and gives vent to a bellowing roar that reverberates through his enemies minds. Coherent thought becomes nigh on impossible, and as the roar thunders on," panic begins to spread.|Beasthead Discipline|<b>Malediction (Aura):</b> <i>Roar of Mork</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>:<br><ul><li>Select one enemy unit within 18"" and visible to the <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>"," subtract 2 from <a href=""/wh40k9ed/the-rules/core-rules/#Advance"">Advance</a> and <a href=""/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit"">charge rolls</a> made for that unit.</li><li>Until the start of your next Psychic phase"," while an enemy unit is within 18"" of this <span class=""kwb"">PSYKER</span>", subtract 1 from the Leadership characteristic of models in that unit.</li></ul>|000005730002|,,,,,,,
2|FRAZZLE|ORK|Orks|The Wurrboy concentrates really hard, a sickly green glow emanating around his gnarled cranium as he builds up a store of Waaagh! energy within himself. At the point where the Weirdboy is almost fit to burst, a wave of crackling energy floods out," reducing nearby foes to shrivelled husks in an instant.|Beasthead Discipline|<b>Witchfire:</b> <i>Frazzle</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," roll one D6 for each enemy unit that is within 9"" of this <span class=""kwb"">PSYKER</span>: on a 4+"," that unit suffers D3 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wounds</a>.|000005730003|",,,,,,,
3|BITIN’ JAWS|ORK|Orks|The Wurrboy conjures a set of enormous green jaws in front of him. their teeth clamping open and shut in time with his own twitching movements. As he narrows his eyes, these jaws surge towards the enemy," the Weirdboy gnashing and chomping at anything that gets in their way.|Beasthead Discipline|<b>Witchfire:</b> Bitin’ Jawz has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy model that is within 18"" of and visible to this <span class=""kwb"">PSYKER</span>. Draw a line between any part of this <span class=""kwb"">PSYKER</span>’s base and any part of the selected model’s base (or hull); the selected model’s unit", and every other enemy unit that this line passes over or through," suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a>.|000005730004|",,,,,,,
4|SPIRIT OF GORK|ORK|Orks|The Wurrboy stokes the bestial fury of nearby squigs. Eyes aglow with Waaagh! energy, the enraged creatures plunge into enemy lines," tearing the foe apart while their amused riders cling on tightly!|Beasthead Discipline|<b>Blessing:</b> <i>Spirit of Gork</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one friendly <span class=""tooltip02033"" data-tooltip-content=""#tooltip_content02033"" data-tooltip-anchor=""#tooltip_content02033""><span class=""kwb"">SQUIG</span></span> unit within 12"" of and visible to this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>:<br><ul><li>Each time that unit fights", it can make 1 additional attack with each Big Chompa’s jaws, squighog jaws, smasha squig jaws or squigosaur’s jaws it is equipped with.</li><li>Each time a model in that unit makes an attack with Big Chompa’s jaws, squighog jaws, smasha squig jaws or squigosaur’s jaws," on an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll"">wound roll</a> of 6"," that attack inflicts 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a> on the target in addition to any normal damage.</li></ul>|000005730005|",,
5|BEASTSCENT|ORK|Orks|The Wurrboy turns his nose to the sky, taking exaggerated sniffs. As he does so, a faint green glow begins to emanate from nearby enemies," telling the Weirdboy’s fellow hunters exactly where to find them.|Beasthead Discipline|<b>Malediction:</b> <i>Beastscent</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 5. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy unit that is within 18"" of this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>"," that enemy unit does not receive the <a href=""/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover"">benefits of cover</a> against attacks made by <span class=""tooltip00725"" data-tooltip-content=""#tooltip_content00725"" data-tooltip-anchor=""#tooltip_content00725""><span class=""kwb"">BEAST</span> <span class=""kwb"">SNAGGA</span></span> units from your army.|000005730006|",,,,,,,
